date,product_id,sales_units,holiday_season,promotion_applied,competitor_price_index,economic_index,weather_impact,price,discount_percentage,sales_revenue,region_Europe,region_North America,store_type_Retail,store_type_Wholesale,category_Cabinets,category_Chairs,category_Sofas,category_Tables,future_demand
2028-07-31,194,83,1,0,0.9588931358910637,1.3160108418244625,0,79.68962253924109,0.0,6614.23867075701,False,False,False,True,False,False,False,True,157.0
2028-08-01,131,157,0,1,1.1482778009024615,0.8095504729994665,0,168.9623785238322,16.38963038005922,22179.40086477987,False,True,False,False,False,False,False,False,114.0
2028-08-02,140,114,1,0,0.9839090173033042,0.9234582734023983,0,32.17185464359177,0.0,3667.591429369462,False,False,False,False,False,False,False,True,56.0
2028-08-03,175,56,0,0,0.919701122243572,1.2068022641232585,1,72.10212425751504,0.0,4037.7189584208427,False,True,False,False,True,False,False,False,96.0
2028-08-04,107,96,1,0,1.0517340459408229,0.8710623032077538,0,126.46719768134662,0.0,12140.850977409274,False,False,True,False,False,True,False,False,62.0
2028-08-05,171,62,0,1,1.0768459986345236,0.993974653275481,0,174.08477305050755,17.95272255862095,8855.57263713259,False,False,True,False,False,False,False,False,190.0
2028-08-06,149,190,0,0,0.9593880979435422,1.1465129677051236,0,32.985530695394004,0.0,6267.250832124861,True,False,False,True,False,False,False,True,138.0
2028-08-07,191,138,0,1,0.8112573124183659,0.937758401584281,0,37.28952789323732,8.337673959924048,4716.901911809987,True,False,False,False,False,True,False,False,11.0
2028-08-08,161,11,0,1,0.8376526000946842,1.29303960716289,0,70.82930382671574,21.911726110126153,608.4031884314636,True,False,True,False,False,False,True,False,67.0
2028-08-09,183,67,0,0,1.1382395567574646,0.616278838884515,0,82.02295175524142,0.0,5495.537767601175,False,True,True,False,False,False,False,True,156.0
2028-08-10,161,156,0,0,0.8226191684741232,1.2180565097820173,0,171.83688414947633,0.0,26806.55392731831,False,False,False,False,False,True,False,False,199.0
2028-08-11,106,199,0,1,1.036807866816853,0.645210060611278,1,192.60257909143914,15.20626869205213,32499.667767987565,True,False,False,False,True,False,False,False,81.0
2028-08-12,174,81,0,1,0.8734837541797568,1.437839654928526,1,23.10116380145551,14.186540502144114,1605.7365352259249,False,True,False,False,False,False,True,False,149.0
2028-08-13,183,149,0,1,0.8915705164976708,0.8140376806949587,0,22.7641000475595,6.158382604396483,3182.967750857294,True,False,False,True,True,False,False,False,163.0
2028-08-14,179,163,0,0,0.9093335838944725,1.2954323610394711,0,175.6658591976237,0.0,28633.53504921266,False,True,False,False,False,True,False,False,36.0
2028-08-15,103,36,0,0,0.8153165544788082,1.0214169781086762,0,44.411055188182075,0.0,1598.7979867745548,False,False,True,False,True,False,False,False,38.0
2028-08-16,105,38,0,0,0.870894109656117,0.5910870665878741,0,81.08050902740403,0.0,3081.0593430413533,False,False,True,False,False,True,False,False,24.0
2028-08-17,157,24,0,0,1.0601999938055762,1.0825868543910997,0,69.53843492578102,0.0,1668.9224382187444,False,False,False,False,False,True,False,False,183.0
2028-08-18,121,183,0,0,0.9994868544832021,1.4121777368825699,0,70.73627889977311,0.0,12944.73903865848,False,True,False,True,True,False,False,False,138.0
2028-08-19,125,138,0,0,1.1189316342955742,0.6572344044379039,1,79.14654166710457,0.0,10922.222750060431,False,False,False,True,False,True,False,False,69.0
2028-08-20,102,69,0,0,0.8244968426205974,0.8213069493608317,0,80.48831312252554,0.0,5553.693605454262,False,True,True,False,False,False,False,True,116.0
2028-08-21,140,116,0,0,1.1555593185006523,0.9391586709577402,0,131.6280510899416,0.0,15268.853926433227,False,True,False,True,False,True,False,False,194.0
2028-08-22,159,194,1,0,1.198559412759789,0.7750530633406537,0,133.18113960470765,0.0,25837.141083313283,False,True,False,False,False,False,False,False,12.0
2028-08-23,113,12,0,0,0.8062959888995133,1.443779474736361,0,114.12055940925865,0.0,1369.4467129111038,False,False,False,True,False,True,False,False,124.0
2028-08-24,174,124,0,1,1.1870560262159733,0.8775002648084655,0,174.53748364607148,13.108300009143093,18805.664746005586,False,False,False,True,False,False,False,False,155.0
2028-08-25,181,155,0,0,0.894345085188408,1.1580620584856787,1,172.22093234871105,0.0,26694.244514050213,False,False,True,False,False,True,False,False,61.0
2028-08-26,111,61,1,0,1.0770172552824149,0.7239167643700659,0,59.0991321305919,0.0,3605.0470599661057,False,True,True,False,False,True,False,False,69.0
2028-08-27,186,69,0,0,0.9169933772419705,0.7197059374816482,1,117.85512035368819,0.0,8132.003304404485,False,False,True,False,True,False,False,False,43.0
2028-08-28,111,43,0,0,1.008725151499008,0.6758493356039391,0,161.09067647743456,0.0,6926.899088529686,False,True,False,True,False,False,False,True,105.0
2028-08-29,112,105,0,0,1.0041674039344664,0.9348122635267233,0,176.0373806162421,0.0,18483.92496470542,False,False,True,False,False,False,False,True,98.0
2028-08-30,124,98,0,0,0.9444421917796288,1.032858202290054,0,65.93343915315144,0.0,6461.477037008841,False,True,True,False,False,False,True,False,69.0
2028-08-31,144,69,0,0,1.0870187073153335,0.5107481657515818,0,108.93802689154431,0.0,7516.723855516558,True,False,False,True,True,False,False,False,163.0
2028-09-01,118,163,0,1,1.0398545927453258,1.3329234276131146,0,114.50491103101848,10.379798038795903,16726.98380100382,False,False,False,True,True,False,False,False,28.0
2028-09-02,154,28,0,0,1.0033108015772703,1.0127538925310988,0,145.93489727958115,0.0,4086.177123828272,False,False,False,True,False,False,False,True,120.0
2028-09-03,199,120,1,0,1.1931357247673025,0.657209923416432,1,79.44666265991071,0.0,9533.599519189285,False,True,False,False,True,False,False,False,31.0
2028-09-04,144,31,0,1,1.1760037304749305,0.5672933125029888,0,72.82132387250503,13.122665347121849,1961.2219824205456,False,True,False,False,False,False,False,True,170.0
2028-09-05,107,170,0,0,1.1821743383174645,0.563199297129328,0,147.0075474262443,0.0,24991.283062461527,False,True,False,True,True,False,False,False,175.0
2028-09-06,192,175,0,1,1.1525295839213152,0.757643486858529,1,91.88038704835515,9.32151395346288,14580.255191100729,True,False,True,False,False,True,False,False,137.0
2028-09-07,152,137,0,0,0.902062135501752,0.9992921479709789,0,20.72431054822758,0.0,2839.230545107179,False,False,False,True,False,False,False,True,44.0
2028-09-08,154,44,1,0,0.9399904123912723,1.3602395360029984,0,188.81238422073565,0.0,8307.744905712369,False,True,False,False,False,False,False,True,116.0
2028-09-09,131,116,1,0,0.8924218478182032,1.4029654268909035,1,46.93618922713544,0.0,5444.597950347711,True,False,True,False,False,False,False,False,137.0
2028-09-10,150,137,1,1,1.1944707548891387,1.332327919979404,1,46.75414087202516,10.157803497094656,5754.6777548221335,True,False,False,False,True,False,False,False,92.0
2028-09-11,143,92,1,0,0.8610647479053966,0.8285634681207237,0,167.30584427683317,0.0,15392.137673468651,False,True,False,False,True,False,False,False,147.0
2028-09-12,181,147,0,0,0.9466047022235622,0.8065577517060993,0,80.3905095767015,0.0,11817.40490777512,False,False,False,False,False,False,False,True,152.0
2028-09-13,169,152,0,0,0.8796177698877427,1.4874583451549976,1,79.07155519128759,0.0,12018.876389075713,False,True,False,False,False,True,False,False,148.0
2028-09-14,117,148,0,0,0.8893815248737013,1.1812806299874588,0,132.03117332845238,0.0,19540.61365261095,False,True,True,False,False,True,False,False,120.0
2028-09-15,182,120,0,1,0.8988351539212847,0.8049519412575418,0,30.62695752944752,24.20473280268709,2785.6541152622754,False,True,False,True,False,True,False,False,99.0
2028-09-16,121,99,1,0,1.0558682702239817,0.8290801523248035,0,62.65311063773918,0.0,6202.6579531361795,True,False,True,False,True,False,False,False,33.0
2028-09-17,136,33,0,1,0.8304197480766111,0.934644439310697,0,29.58880941438374,13.628655726805546,843.3563307060127,True,False,False,True,False,False,False,False,86.0
2028-09-18,195,86,0,0,1.0290119494495136,1.1218066978248373,0,72.47173911051847,0.0,6232.569563504589,False,False,False,True,False,False,False,True,110.0
2028-09-19,155,110,1,1,1.1277144945136413,1.3979791599716789,0,176.5874285263026,6.949964104227581,18074.613219426064,True,False,True,False,False,False,True,False,141.0
2028-09-20,158,141,0,0,1.1066095106417724,0.6983071196964092,0,183.67985799775656,0.0,25898.859977683675,False,True,False,True,False,False,False,False,22.0
2028-09-21,102,22,1,1,0.8604686793129303,0.5844033976844626,1,75.69860505122034,15.239365453825414,1411.5775956483724,True,False,True,False,False,False,True,False,194.0
2028-09-22,127,194,0,0,1.165892693911522,0.9057521239542325,0,53.76560533222602,0.0,10430.52743445185,False,False,True,False,False,False,False,False,107.0
2028-09-23,173,107,0,1,1.1080361525619096,0.7454554826105766,0,44.34967788056756,8.00889325209465,4365.360268796763,False,True,False,True,False,True,False,False,129.0
2028-09-24,134,129,0,0,0.8021210043731385,1.0760326734391032,0,90.99544174641231,0.0,11738.411985287188,False,True,False,True,True,False,False,False,46.0
2028-09-25,160,46,0,0,1.0949494534158344,1.1992148371474216,0,168.75313126044182,0.0,7762.644037980323,True,False,False,False,False,False,True,False,57.0
2028-09-26,192,57,0,1,1.0949686714487994,0.8107359537174299,0,173.47941805296114,16.47326438365117,8259.39660735501,True,False,False,True,False,False,False,False,10.0
2028-09-27,153,10,0,0,0.9987264322159939,1.1854512888619886,0,28.267037147412587,0.0,282.6703714741259,False,False,False,True,True,False,False,False,69.0
2028-09-28,162,69,1,1,0.8183929664025489,0.8431472548578066,1,57.661194128325974,13.914726119651636,3425.0079852753647,False,True,False,True,False,False,True,False,149.0
2028-09-29,178,149,0,0,1.0319623753129399,1.134968139666262,1,56.57064593265799,0.0,8429.02624396604,False,False,True,False,False,False,False,True,158.0
2028-09-30,196,158,0,0,1.1062987040137235,1.1330608067474,0,169.11743240289454,0.0,26720.554319657338,True,False,False,False,False,False,False,False,148.0
2028-10-01,106,148,0,1,0.9083496221284003,0.7781597034216438,0,102.13261685811165,20.19492837828625,12063.037188846482,False,True,False,False,False,False,False,True,53.0
2028-10-02,175,53,1,0,1.066827287300715,1.1357227517102035,0,86.31114175200337,0.0,4574.490512856179,True,False,True,False,False,True,False,False,124.0
2028-10-03,148,124,0,0,0.9415704780177527,0.8809550957236558,0,192.18906039284892,0.0,23831.443488713267,False,True,False,True,False,False,False,True,195.0
2028-10-04,193,195,0,1,1.0295419331608924,0.8364549443606653,1,186.56431354039958,25.850385921510682,26975.660107185875,False,False,False,True,False,False,False,True,117.0
2028-10-05,184,117,0,0,0.9538262997726499,0.7892877470664926,0,99.21920361037168,0.0,11608.646822413486,False,True,True,False,False,False,False,False,53.0
2028-10-06,130,53,0,0,0.9215045864071116,0.845645260134289,0,43.09972868052209,0.0,2284.2856200676706,True,False,False,False,False,True,False,False,87.0
2028-10-07,157,87,1,0,1.1423657901728177,1.286744892061148,0,50.780627625175015,0.0,4417.914603390226,False,True,True,False,False,False,False,True,171.0
2028-10-08,160,171,0,1,1.1015353036741506,0.7451788141725172,0,40.17510510676277,15.161741344319655,5828.33998914903,False,False,True,False,True,False,False,False,34.0
2028-10-09,123,34,0,1,0.9381796535892596,1.1819874051463097,0,142.49069906472369,10.762527145129674,4323.273362552324,True,False,False,True,False,False,True,False,141.0
2028-10-10,119,141,1,1,0.9738526566460836,1.4006205849809001,1,119.84367591117022,5.068912774938578,16041.415536326364,False,False,True,False,False,False,False,True,125.0
2028-10-11,136,125,0,0,1.0766813671501383,0.8504289410345621,0,120.19600593177083,0.0,15024.500741471353,False,True,True,False,False,True,False,False,128.0
2028-10-12,103,128,0,0,1.1244315122362036,0.5295120644949004,0,37.70801385441723,0.0,4826.625773365406,False,True,True,False,False,False,False,True,153.0
2028-10-13,191,153,0,0,1.0737365051298848,0.5246060291249901,0,162.7894920887043,0.0,24906.792289571757,False,True,False,True,False,False,True,False,19.0
2028-10-14,119,19,0,0,1.0163726322730553,0.6395028883503043,0,116.40312063170845,0.0,2211.6592920024605,False,True,False,True,False,True,False,False,118.0
2028-10-15,159,118,0,0,1.1817543327725086,0.6100448430986656,0,36.374455340390185,0.0,4292.185730166042,True,False,False,False,False,False,False,False,44.0
2028-10-16,123,44,1,0,1.1096574478966255,1.2480852498714332,1,154.4835422908393,0.0,6797.275860796929,False,True,False,False,False,True,False,False,143.0
2028-10-17,149,143,0,1,0.8462367441565155,0.7948507169073726,0,196.63365883559797,17.757855473929794,23125.35051776554,True,False,False,False,False,False,False,False,28.0
2028-10-18,148,28,0,1,1.0232556395168078,1.1525097736006842,0,99.41249201172353,11.930169198833031,2451.4675782785594,True,False,False,True,False,True,False,False,196.0
2028-10-19,150,196,0,0,0.9638226565582606,0.5424554357253637,0,40.8178320295076,0.0,8000.295077783489,True,False,False,False,False,False,True,False,190.0
2028-10-20,195,190,0,1,1.1179742547163174,0.7957402760781426,0,38.251847836479385,29.157165694634408,5148.751704492156,False,True,True,False,False,False,True,False,17.0
2028-10-21,135,17,0,1,0.8178652135429728,0.7341462346772805,0,24.658315184630595,11.528690544875051,370.8640836680482,False,True,False,False,False,True,False,False,19.0
2028-10-22,197,19,0,0,0.9642894279849712,0.7768805103523628,0,158.67166636159163,0.0,3014.761660870241,False,False,True,False,False,False,False,True,175.0
2028-10-23,199,175,0,0,0.9273105261373944,0.6907177691337995,0,144.92017949009454,0.0,25361.031410766544,False,True,False,False,False,False,True,False,38.0
2028-10-24,165,38,0,0,0.8564743938318874,1.1179160211023198,0,125.16307216189668,0.0,4756.196742152074,False,True,False,True,False,False,False,False,24.0
2028-10-25,178,24,0,0,0.9515216461278289,1.1626728696566668,0,157.8132782075509,0.0,3787.5186769812217,False,True,True,False,False,False,False,False,96.0
2028-10-26,133,96,0,0,1.0691201112737916,0.6484654904832603,0,199.873580317253,0.0,19187.863710456288,True,False,True,False,True,False,False,False,32.0
2028-10-27,135,32,0,0,0.9446711540130105,1.2411459846147577,0,92.33262875707096,0.0,2954.644120226271,False,False,False,True,False,False,False,False,55.0
2028-10-28,105,55,0,1,1.0320026301409462,0.7500454762586289,0,147.0458405237354,13.273062861481234,7014.05945217046,False,True,True,False,True,False,False,False,37.0
2028-10-29,138,37,0,0,1.0371247183757237,0.7829225024995654,0,87.88908895162814,0.0,3251.896291210241,False,False,False,False,False,True,False,False,35.0
2028-10-30,141,35,0,0,1.0348444508232133,1.3288083388436225,0,83.37041944996173,0.0,2917.9646807486606,True,False,False,True,False,True,False,False,19.0
2028-10-31,157,19,0,0,1.0118127535776822,1.401165915271192,1,173.16561744281788,0.0,3290.14673141354,False,False,True,False,False,True,False,False,184.0
2028-11-01,111,184,0,0,0.8467952942729552,1.3247563134684233,0,123.45736546724713,0.0,22716.15524597347,False,False,False,True,False,False,False,True,13.0
2028-11-02,102,13,0,0,0.8873823709741304,0.6477628203509291,0,41.7103891686056,0.0,542.2350591918728,False,False,True,False,False,False,False,True,64.0
2028-11-03,117,64,0,0,1.1200268305003958,1.4992676350965197,0,92.6328796250609,0.0,5928.504296003897,False,False,True,False,True,False,False,False,75.0
2028-11-04,139,75,0,1,1.0009461955690842,1.1721554147823683,0,163.37977751495265,18.599119152125446,9974.443351835187,False,False,False,True,False,False,False,False,76.0
2028-11-05,120,76,0,0,1.082430526334526,1.0106686215407041,0,189.19966142994377,0.0,14379.174268675726,True,False,True,False,False,False,False,False,144.0
2028-11-06,114,144,0,1,1.0279636320851047,1.4548414077534355,0,130.59706316997253,18.58051851871307,15311.729039440372,False,True,False,False,False,True,False,False,64.0
2028-11-07,196,64,0,0,0.8154761018000953,1.3173803954265935,0,90.9584676875512,0.0,5821.341932003277,False,False,False,False,False,False,True,False,40.0
2028-11-08,198,40,1,0,1.1184855076071603,1.1917430396287367,0,65.35683048712974,0.0,2614.2732194851897,True,False,True,False,False,False,False,True,83.0
2028-11-09,125,83,0,0,0.8257296778116199,1.3383972484821332,1,95.96426566520417,0.0,7965.034050211946,True,False,True,False,False,False,False,True,28.0
2028-11-10,107,28,0,1,1.1772696204634292,0.8854665832779262,0,121.8178060045799,20.722312146022055,2704.081519856507,False,True,False,False,False,True,False,False,165.0
2028-11-11,199,165,0,1,0.8861507686820304,1.1844384454402135,0,20.795012532177928,17.895950769268413,2817.135308947768,True,False,True,False,False,False,False,True,90.0
2028-11-12,193,90,0,0,1.0049624573840599,0.690580018729768,1,68.36200785337262,0.0,6152.580706803536,False,True,True,False,False,True,False,False,165.0
2028-11-13,186,165,1,0,0.8254352169863146,1.488000635267102,0,140.87286917337252,0.0,23244.023413606465,False,False,False,True,True,False,False,False,156.0
2028-11-14,141,156,0,0,1.1579729514663284,1.0889817000934034,1,141.1813318805689,0.0,22024.28777336875,True,False,False,True,False,False,False,False,96.0
2028-11-15,143,96,0,1,1.1919761018259218,1.3142372474353075,0,137.5412099842577,24.843131147596004,9923.680013364303,True,False,False,False,False,False,True,False,29.0
2028-11-16,113,29,0,0,0.858517001088476,0.907339880531034,0,190.98962475288798,0.0,5538.699117833751,True,False,False,False,False,False,False,False,22.0
2028-11-17,177,22,0,0,0.9183146169974079,1.2585888192751806,0,122.3382188542149,0.0,2691.440814792728,False,False,False,True,False,False,False,False,86.0
2028-11-18,101,86,0,0,0.8063497687175392,0.8873848994693605,0,68.55104914073456,0.0,5895.390226103173,False,True,False,True,True,False,False,False,52.0
2028-11-19,136,52,0,0,1.1147861967869825,1.0900050869605828,0,166.09028473796752,0.0,8636.694806374311,False,True,False,False,False,False,False,True,148.0
2028-11-20,168,148,0,1,0.9245857330725651,1.2781348156863122,0,90.08792175860782,27.557320812912508,9658.791413593592,True,False,False,False,False,False,True,False,185.0
2028-11-21,137,185,0,0,1.0355349877367326,0.6164739132962386,0,63.0722950884161,0.0,11668.374591356978,True,False,False,False,False,False,False,True,152.0
2028-11-22,140,152,0,0,0.8156874005120058,0.8567858513696482,0,120.2148243953797,0.0,18272.653308097713,False,False,False,True,False,False,False,False,154.0
2028-11-23,161,154,0,0,1.086184106669899,1.044936948976097,1,72.02619759650412,0.0,11092.034429861635,False,False,False,True,False,True,False,False,191.0
2028-11-24,159,191,0,0,1.0117615853426907,0.8339977060881693,0,91.308806860332,0.0,17439.98211032341,False,True,True,False,False,False,False,False,59.0
2028-11-25,113,59,0,0,1.089992098399534,0.8091672347556588,0,144.76836050738666,0.0,8541.333269935812,True,False,False,False,False,False,False,True,37.0
2028-11-26,188,37,0,1,1.1158257252603856,0.7816640895827122,0,199.2706609865128,27.366405191396286,5355.2854455146935,True,False,True,False,False,False,False,False,13.0
2028-11-27,183,13,1,0,0.8356971464715335,0.7277918218093615,0,136.05168688810187,0.0,1768.6719295453242,True,False,False,False,False,True,False,False,31.0
2028-11-28,101,31,1,0,1.03123684831729,1.3489045625556306,1,69.76638264008426,0.0,2162.757861842612,True,False,False,True,True,False,False,False,128.0
2028-11-29,169,128,0,0,1.0599776135526486,1.4236891294005924,0,36.28379729046283,0.0,4644.326053179242,False,False,False,False,False,False,False,True,110.0
2028-11-30,116,110,0,1,1.006687501577998,1.200169448156328,0,85.15417371874639,9.450957470725676,8481.69178736438,False,False,False,False,False,False,False,False,48.0
2028-12-01,188,48,1,0,0.872963759306049,0.5299995127650767,0,23.47592339960996,0.0,1126.844323181278,False,True,False,True,False,False,False,True,43.0
2028-12-02,127,43,0,1,1.1182389136230948,1.286233195129002,0,103.65585233480434,8.1384995821081,4094.4523127053444,True,False,False,True,True,False,False,False,106.0
2028-12-03,165,106,0,0,1.1989833315358394,1.0319398411153653,0,138.79707808260045,0.0,14712.490276755647,False,False,False,False,False,False,False,False,53.0
2028-12-04,134,53,0,1,1.1877081009714092,1.2581100878836062,0,112.12327576325194,24.415607557569913,4491.627928926836,True,False,False,False,False,False,False,False,179.0
2028-12-05,104,179,0,0,1.1110118259908925,0.9373383736628297,0,175.7508143750506,0.0,31459.395773134056,False,True,False,False,False,False,False,True,49.0
2028-12-06,164,49,0,0,0.9672430891145686,0.5412819148885198,0,108.92901563845807,0.0,5337.521766284445,True,False,False,False,False,False,False,True,106.0
2028-12-07,139,106,0,0,0.9349201991360089,1.181744985876798,1,103.22841092890114,0.0,10942.211558463521,False,False,False,False,False,True,False,False,149.0
2028-12-08,175,149,0,1,0.8274183196403327,0.9441284925287265,0,75.74189242450224,29.004775970591727,8012.195805422429,False,False,False,True,True,False,False,False,139.0
2028-12-09,155,139,0,1,0.9665145215006762,1.3740434955452465,0,170.77046671551773,16.63854183635068,19787.58841220258,False,True,False,False,False,True,False,False,165.0
2028-12-10,135,165,0,1,0.8624194390927197,1.2381379368214274,1,182.6477608016668,9.021384127641415,27418.11677537011,False,True,False,True,False,False,False,False,83.0
2028-12-11,144,83,0,1,0.9017338854024114,0.8595617477778094,1,196.02537253528678,7.210117347678159,15097.012190974356,True,False,True,False,False,False,False,True,95.0
2028-12-12,122,95,0,0,1.1567547092709405,1.2240819597838186,0,196.6176192969128,0.0,18678.673833206718,True,False,True,False,False,False,False,False,99.0
2028-12-13,146,99,0,0,1.1874102526044874,0.9952085994495308,0,196.47625269511303,0.0,19451.14901681619,False,False,False,False,False,False,False,False,76.0
2028-12-14,130,76,1,1,1.179423600186304,0.6994439522595451,0,148.152604596271,28.44957770966679,8056.289880929723,False,False,True,False,False,False,True,False,85.0
2028-12-15,110,85,1,1,0.8773422743373565,0.9198863194402218,0,121.27752238344561,18.980333237878256,8351.984781856147,False,False,False,True,False,False,True,False,101.0
2028-12-16,109,101,1,0,1.1603576832941291,0.7225623945086459,0,51.02200348699958,0.0,5153.222352186957,False,True,True,False,False,False,False,False,19.0
2028-12-17,166,19,0,0,0.8566021203601061,0.5049765199383771,0,158.07137222775094,0.0,3003.356072327268,False,True,True,False,False,False,False,True,95.0
2028-12-18,113,95,0,0,1.00306408315046,0.746795773589146,0,152.27842640554002,0.0,14466.4505085263,False,True,False,True,False,False,False,False,111.0
2028-12-19,179,111,0,0,1.0574653469057493,0.7095213259082503,0,171.632388386471,0.0,19051.195110898283,True,False,False,False,False,False,True,False,194.0
2028-12-20,173,194,0,0,0.9849867492401675,0.5043369086869015,0,103.24119358921658,0.0,20028.791556308017,False,True,False,True,False,False,False,True,117.0
2028-12-21,192,117,0,0,1.1807349741667235,1.2839253681002178,0,180.63586248146643,0.0,21134.395910331572,True,False,False,True,False,False,False,False,174.0
2028-12-22,109,174,0,0,0.933285089236642,0.5769849381708522,0,149.3613820845407,0.0,25988.880482710083,True,False,False,False,True,False,False,False,100.0
2028-12-23,175,100,0,1,1.0109510652392255,0.9490590739388821,0,50.80256079478496,23.97062981056856,3862.4867012378018,True,False,False,True,True,False,False,False,88.0
2028-12-24,193,88,0,1,0.8301799741918655,0.9178831756970649,0,57.24263304734548,27.92137001680946,3630.8540986811895,False,True,False,False,False,False,False,False,95.0
2028-12-25,100,95,0,1,1.1408898320312628,0.6814081173055435,0,166.56779378635673,21.319828489054142,12450.30345414489,False,False,False,True,False,False,False,True,116.0
2028-12-26,104,116,0,1,0.9653453583775778,1.4668685065373808,0,96.6248135408845,14.393667515459384,9595.167260515735,False,True,True,False,False,False,False,False,177.0
2028-12-27,119,177,0,0,1.0802128462367988,1.1037336049268585,0,64.82233039591078,0.0,11473.552480076209,False,True,False,False,False,False,False,False,110.0
2028-12-28,107,110,0,1,1.0728982524197672,1.3135130457248358,1,96.06377012639228,14.008276196394604,9086.758107065942,False,True,False,False,False,False,True,False,117.0
2028-12-29,142,117,1,0,1.0705051571336988,0.9961405572349502,0,49.04799206313992,0.0,5738.615071387371,True,False,True,False,True,False,False,False,69.0
2028-12-30,175,69,0,1,1.0027753115029765,1.222811917372913,0,180.51260232071746,15.804133092896434,10486.90637763453,False,False,True,False,False,False,True,False,57.0
2028-12-31,100,57,0,0,0.9110075162191363,1.469779208311758,0,32.87709478553577,0.0,1873.9944027755387,False,True,False,False,False,False,True,False,126.0
2029-01-01,156,126,0,1,1.0500378234245544,0.8484054138031015,0,83.58347274083073,24.502528684923163,7951.029452938372,False,True,True,False,False,False,False,False,115.0
2029-01-02,163,115,1,0,1.1847166015244872,1.0042638527099454,0,120.2471766750779,0.0,13828.425317633957,True,False,False,True,False,False,True,False,156.0
2029-01-03,183,156,0,0,1.1335797023785255,1.0145368986920067,0,177.25621265212186,0.0,27651.96917373101,False,True,False,True,True,False,False,False,42.0
2029-01-04,127,42,0,0,0.8435072926215107,1.4919948163241386,0,160.67880000918663,0.0,6748.509600385839,False,True,False,True,False,False,True,False,53.0
2029-01-05,136,53,1,0,0.8092749606346201,0.7330991463922131,1,24.036245128428575,0.0,1273.9209918067145,True,False,True,False,True,False,False,False,174.0
2029-01-06,146,174,0,0,0.9995885427481739,1.1753075085870788,0,168.54466569128147,0.0,29326.771830282974,False,True,True,False,False,False,True,False,121.0
2029-01-07,175,121,0,0,1.1103317406858944,0.6382296784556923,0,134.8616118584435,0.0,16318.255034871663,False,False,True,False,True,False,False,False,98.0
2029-01-08,136,98,0,1,0.9255610212668829,1.427073532054248,0,44.00271169720258,28.179256689845275,3097.101312520419,True,False,False,False,False,False,True,False,45.0
2029-01-09,148,45,0,0,1.080495311161691,1.0903819190016986,1,131.14596068903057,0.0,5901.568231006376,False,False,False,True,False,False,True,False,90.0
2029-01-10,143,90,0,0,1.1727685056955237,1.35941152703947,0,167.22095912975485,0.0,15049.886321677935,False,True,False,False,False,False,False,True,97.0
2029-01-11,155,97,0,0,0.9835938027738675,1.3952415443395076,0,128.38013672307687,0.0,12452.873262138457,True,False,False,False,True,False,False,False,158.0
2029-01-12,127,158,0,0,0.8976638624922487,1.0571099121041476,0,199.84641421445696,0.0,31575.733445884198,True,False,False,False,True,False,False,False,139.0
2029-01-13,178,139,0,0,1.1671031448320988,1.1820072712381984,0,111.26061589405356,0.0,15465.225609273444,False,True,False,True,True,False,False,False,40.0
2029-01-14,105,40,0,0,0.9889055856014859,1.1987206400289105,0,141.16359439623778,0.0,5646.543775849512,False,False,False,True,False,True,False,False,117.0
2029-01-15,160,117,0,1,0.963135722670044,0.9604808235087587,0,32.6672323369168,23.78712990591655,2912.9063352792177,False,True,False,True,False,False,True,False,39.0
2029-01-16,119,39,0,0,0.9413446286163696,0.9348382473026648,0,166.37567108367767,0.0,6488.6511722634295,True,False,True,False,True,False,False,False,181.0
2029-01-17,177,181,0,1,0.9692067809755253,0.6861882189781429,0,132.33854427154387,9.047528771499062,21786.09692890552,True,False,False,True,False,True,False,False,21.0
2029-01-18,101,21,0,1,1.0694631416729432,0.8839145605012092,0,121.02370472376577,5.879904860830627,2392.060146566071,True,False,True,False,False,False,False,True,60.0
2029-01-19,172,60,0,1,0.9734878508880616,1.490756940545555,1,147.58556797573755,22.482558878515068,6864.273345564089,False,True,True,False,True,False,False,False,130.0
2029-01-20,136,130,0,0,0.929689555423688,0.7698615771184859,0,120.89175712781397,0.0,15715.928426615817,False,True,True,False,True,False,False,False,186.0
2029-01-21,119,186,0,0,1.0974550662238878,1.262440908676104,0,157.96125472756313,0.0,29380.793379326744,False,True,False,True,False,True,False,False,161.0
2029-01-22,125,161,0,0,0.8811885708097585,0.5593474700566388,0,125.03280682504621,0.0,20130.28189883244,False,False,False,True,False,False,True,False,161.0
2029-01-23,128,161,1,1,0.8807734898563553,0.9674687974076582,0,113.60968990661696,25.264546678432442,13669.981399798915,False,False,False,True,False,False,False,True,197.0
2029-01-24,100,197,0,0,1.0785742146195827,0.5584101319171456,0,44.30350724990368,0.0,8727.790928231025,False,False,False,True,True,False,False,False,148.0
2029-01-25,134,148,0,1,1.1466826120757894,0.9757999338078983,0,104.92953755838514,25.73892523649084,11532.426745615048,True,False,False,False,False,False,True,False,22.0
2029-01-26,169,22,0,0,0.8964843357988518,0.5275524608093769,0,116.88223911243725,0.0,2571.4092604736193,False,False,False,True,False,False,False,True,100.0
2029-01-27,158,100,0,0,0.8764499899905719,1.113294771483905,0,132.4232837191604,0.0,13242.328371916039,True,False,False,True,False,False,False,False,83.0
2029-01-28,168,83,0,0,1.0681223525163008,1.0865090999788805,0,102.06058940054038,0.0,8471.028920244851,False,False,False,True,False,False,False,False,29.0
